Tree_id,ID,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,threshold,prediction
1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.7323943661971831
1,6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001300713854677975,0.7323943661971831
1,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.7277335264301231
1,7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007137771386876703,0.7277335264301231
1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.7277335264301231
1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013274613884277642,0.7277335264301231
1,8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.4293785310734463
1,8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007137771386876703,0.4293785310734463
1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.4293785310734463
1,8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001328461388427764,0.4293785310734463
1,9,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.6663442940038685
1,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043877963616978377,0.6663442940038685
1,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48630136251449585,0.6663442940038685
1,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.15000000223517418,0.6663442940038685
1,10,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.484375
1,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043877963616978377,0.484375
1,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48630136251449585,0.484375
1,10,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.15000100223517418,0.484375
1,11,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.7853403141361257
1,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043877963616978377,0.7853403141361257
1,11,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4863023625144958,0.7853403141361257
1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.7853403141361257
1,12,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.507537688442211
1,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043877963616978377,0.507537688442211
1,12,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4863023625144958,0.507537688442211
1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.507537688442211
1,13,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.7894736842105263
1,13,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004397796361697838,0.7894736842105263
1,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03132663294672966,0.7894736842105263
1,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.7894736842105263
1,14,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.5121951219512195
1,14,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004397796361697838,0.5121951219512195
1,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03132663294672966,0.5121951219512195
1,14,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000100074505806,0.5121951219512195
1,15,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.6736842105263158
1,15,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004397796361697838,0.6736842105263158
1,15,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.03132763294672966,0.6736842105263158
1,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.6736842105263158
1,16,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.350109409190372
1,16,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004397796361697838,0.350109409190372
1,16,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.03132763294672966,0.350109409190372
1,16,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000100074505806,0.350109409190372
2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.9846804720552216
2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006574019207619131,0.9846804720552216
2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003979383618570864,0.9846804720552216
2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.9846804720552216
2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.9295612009237876
2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006574019207619131,0.9295612009237876
2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003979383618570864,0.9295612009237876
2,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05000100074505806,0.9295612009237876
2,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.9609338228372399
2,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006574019207619131,0.9609338228372399
2,3,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039893836185708644,0.9609338228372399
2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.9609338228372399
2,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.8232931726907631
2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006574019207619131,0.8232931726907631
2,4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039893836185708644,0.8232931726907631
2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.8232931726907631
2,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.8892912571132954
2,5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006584019207619131,0.8892912571132954
2,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13034170866012573,0.8892912571132954
2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.8892912571132954
2,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.8505859375
2,6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006584019207619131,0.8505859375
2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13034170866012573,0.8505859375
2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.125001,0.8505859375
2,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.9283429302623161
2,7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006584019207619131,0.9283429302623161
2,7,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.13034270866012573,0.9283429302623161
2,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000223517418,0.9283429302623161
2,8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.05000000074505806,0.7482614742698191
2,8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006584019207619131,0.7482614742698191
2,8,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.13034270866012573,0.7482614742698191
2,8,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000100223517418,0.7482614742698191
2,9,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.827426810477658
2,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009520483727101237,0.827426810477658
2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.827426810477658
2,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031484638748224825,0.827426810477658
2,10,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.7021604938271605
2,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009520483727101237,0.7021604938271605
2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.7021604938271605
2,10,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00031584638748224827,0.7021604938271605
2,11,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.6766917293233082
2,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009520483727101237,0.6766917293233082
2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.6766917293233082
2,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001542590543976985,0.6766917293233082
2,12,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.4794007490636704
2,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009520483727101237,0.4794007490636704
2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.4794007490636704
2,12,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001552590543976985,0.4794007490636704
2,13,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.609942638623327
2,13,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009530483727101237,0.609942638623327
2,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000223517418,0.609942638623327
2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.609942638623327
2,14,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.4590909090909091
2,14,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009530483727101237,0.4590909090909091
2,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000223517418,0.4590909090909091
2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.4590909090909091
2,15,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.441747572815534
2,15,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009530483727101237,0.441747572815534
2,15,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000100223517418,0.441747572815534
2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.441747572815534
2,16,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,-0.05000100074505806,0.31950207468879666
2,16,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009530483727101237,0.31950207468879666
2,16,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000100223517418,0.31950207468879666
2,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.31950207468879666
3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008784011879470199,0.9807442203544461
3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.9807442203544461
3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.9807442203544461
3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003816180833382532,0.9807442203544461
3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008784011879470199,0.9543139715108127
3,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.9543139715108127
3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.9543139715108127
3,2,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003826180833382532,0.9543139715108127
3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008784011879470199,0.8439716312056738
3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.8439716312056738
3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.8439716312056738
3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1875,0.8439716312056738
3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008784011879470199,0.6871794871794872
3,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05000000074505806,0.6871794871794872
3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.062501,0.6871794871794872
3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.187501,0.6871794871794872
3,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008784011879470199,0.7879924953095685
3,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.7879924953095685
3,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000223517418,0.7879924953095685
3,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15000000223517418,0.7879924953095685
3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008784011879470199,0.536036036036036
3,6,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.536036036036036
3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000223517418,0.536036036036036
3,6,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.15000100223517418,0.536036036036036
3,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008784011879470199,0.5895765472312704
3,7,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.05000100074505806,0.5895765472312704
3,7,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000100223517418,0.5895765472312704
3,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45000000298023224,0.5895765472312704
3,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008784011879470199,0.3181818181818182
